iD,N,mu,T,m,q,C2,err
2,100,0.8,0.95,0.00049,0.00011548359999999999,7.772091447699613,0.23887060290495418
2,100,0.5,1.925,-0.0005120000000000001,0.0001078392,1.3545047578302243,0.24881052322146083
2,100,0.9,1.25,0.000988,6.710319999999998e-05,2.4084300311274704,0.21111588994444289
2,100,0.4,1.475,0.001172,9.104960000000002e-05,1.731939249938041,0.22141110831678584
2,100,1.5,0.875,-0.0063479999999999995,0.0001562576,16.307617276642432,0.2690110012657145
2,100,1.6,1.7,0.000724,0.0001206808,1.6211565565957025,0.23435064815957754
2,100,0.4,1.4,0.0017840000000000002,9.385120000000001e-05,1.9059398516350625,0.2169706042648173
2,100,0.1,1.925,-0.0010619999999999998,8.983879999999999e-05,1.349876596083049,0.25412522746157357
2,100,1.8,1.025,-0.015984,0.0003224392,35.73191569863763,2.484376734800809
2,100,0.0,1.325,0.00023000000000000006,8.912600000000001e-05,2.0103207454353873,0.21236247663702118
2,100,1.7,1.175,-0.00025999999999999987,6.3124e-05,8.613594112996356,0.2404520525897554
2,100,0.7,0.65,0.00086,5.777919999999999e-05,24.056150714690308,0.49135862924410983
2,100,0.0,0.95,-0.0010019999999999999,7.85348e-05,12.823739863558314,0.25617288965813545
2,100,0.3,1.475,0.000602,0.00010232520000000001,1.8215421383032946,0.21689184559191824
2,100,1.2,0.875,0.000698,8.03444e-05,8.304066383004919,0.23595771395498455
2,100,1.1,1.7,0.0009700000000000002,0.00011265559999999999,1.6146371723461186,0.23236663153924308
2,100,0.0,1.925,0.0006080000000000003,9.35552e-05,1.3756738488414544,0.2532219495424128
2,100,0.3,1.4,-0.0007140000000000003,9.86132e-05,1.909086199983376,0.2177857290324319
2,100,0.6,1.925,0.0019360000000000002,8.296479999999999e-05,1.3562808752896531,0.2483304478454208
2,100,1.0,1.175,0.002738,8.94076e-05,4.413318478391668,0.21817147958885152
2,100,2.0,0.575,0.8994339999999998,0.8717875348000002,0.08761347457674169,45.23809088012721
2,100,0.7,1.4,-0.0008700000000000001,7.601000000000001e-05,2.147221307859769,0.21440694767876445
2,100,1.5,1.7,0.0014180000000000004,9.543400000000001e-05,1.6890246014188732,0.23479951606984503
2,100,0.8,1.025,0.0013920000000000002,0.00011015279999999997,6.255435617542047,0.230067785924227
2,100,1.6,0.875,0.05269599999999999,0.0040306688000000005,32.91762663883239,1.6220222727062958
2,100,0.7,1.475,0.0006119999999999998,9.216960000000002e-05,1.7836662755185977,0.230599385422172
2,100,0.3,0.65,0.0010540000000000002,8.923239999999999e-05,11.610108059628168,0.26735231255155445
2,100,1.8,0.575,-0.8794399999999999,0.8489177728,0.11318630537149325,39.750436745439664
2,100,1.4,1.175,-0.0034320000000000006,0.00013886559999999997,5.363040507666056,0.22941125699695372
2,100,0.2,1.925,-0.0004619999999999998,0.00011429640000000002,1.3472513344058727,0.25368282741912
2,100,1.9,0.65,-0.19513200000000006,0.0456789224,47.37105574365798,4.487665359486199
2,100,1.5,1.25,0.0016939999999999998,0.0001030124,2.7433775893112213,0.21238982138667148
2,100,1.3,1.325,-0.0027559999999999998,8.981439999999999e-05,2.5716847036977373,0.22423467497294472
2,100,2.0,1.85,0.002112,8.875359999999998e-05,3.842528370127933,0.2700078123210774
2,100,1.3,2.0,0.00204,9.756960000000002e-05,1.3704354478997498,0.25975427735537204
2,100,1.7,1.1,0.10869000000000001,0.015288921199999998,38.657220216835384,0.7566935053020134
2,100,0.4,0.5,0.0006919999999999998,0.00011452479999999999,24.89211672657905,0.40333926203351955
2,100,1.6,1.775,-0.0028879999999999995,8.450480000000002e-05,1.8002617833433732,0.25112233282953395
2,100,1.2,1.55,0.0019020000000000003,0.00010525080000000001,1.700931958036658,0.22412271923000016
2,100,0.0,1.85,-0.00061,8.357479999999998e-05,1.3386827678180955,0.24826878004025763
2,100,1.9,1.625,0.0003380000000000001,7.64924e-05,5.438458639883796,0.25725104215415623
2,100,0.4,1.325,-0.0024460000000000003,0.00010548919999999999,2.0694968926973423,0.21006032476149758
2,100,0.2,1.55,0.0005159999999999999,0.00011957599999999998,1.6222416167505915,0.2229685164694933
2,100,1.5,0.8,0.638706,0.46182069080000004,6.354273883228829,7.759020936600232
2,100,0.4,0.575,-0.007572,0.0011479424,38.40915975642002,6.438253786197058
2,100,1.7,2.0,0.0020719999999999996,7.48656e-05,1.3579945647448897,0.2614383087938054
2,100,1.8,1.85,-0.0008600000000000001,7.38744e-05,2.056865991932104,0.254743857764151
2,100,1.3,1.1,0.0027760000000000003,0.0001022648,5.296359831461226,0.22264849219542307
2,100,1.7,1.325,0.00313,0.00013716599999999998,2.988274951153837,0.22496046969846925
2,100,0.8,1.85,0.0009680000000000002,0.00010203920000000002,1.3963326122504776,0.24998964203150215
2,100,1.1,1.25,-0.0024700000000000004,9.26164e-05,2.714615505186157,0.21109406017140936
2,100,1.1,0.8,-0.00171,6.538999999999998e-05,14.107269631966588,0.27501488761164405
2,100,0.0,0.875,7.800000000000019e-05,0.0001285324,5.196206702518461,0.2045622212223019
2,100,0.9,1.175,0.003044,0.0001444968,3.2479107488102157,0.213509105554108
2,100,0.9,0.725,7.999999999999983e-05,7.73976e-05,17.419585656004916,0.2693626192359542
2,100,0.6,1.55,0.0005560000000000001,8.967039999999999e-05,1.6577011878179753,0.23290943485103457
2,100,1.6,1.55,0.000692,6.7276e-05,4.156777795673214,0.250060990086023
2,100,1.9,1.4,-0.00553,0.00010338840000000001,25.978118688723562,0.43515936423023477
2,100,1.2,1.775,0.0024860000000000004,0.00010736919999999998,1.4874169222444704,0.2410256748790316
2,100,0.9,1.1,-0.002312,9.437040000000001e-05,3.765165393163899,0.21320016260642088
2,100,0.0,1.175,0.0009019999999999996,9.69004e-05,2.2543670876224455,0.20359712408108693
2,100,0.4,0.8,-0.000842,8.732680000000001e-05,10.46325576644765,0.2641521213170685
2,100,1.5,0.5,-0.06699000000000001,0.006648289199999999,24.71712641854193,7.191563692074017
2,100,1.1,0.725,0.005717999999999998,0.00017532360000000003,15.647726578553957,0.30145565411746134
2,100,1.7,0.65,0.711516,0.7181104935999998,0.40110034580380133,88.81777413233371
2,100,1.4,1.925,-0.0011120000000000004,0.00010981520000000002,1.4818042942083738,0.24867067361843634
2,100,0.2,1.85,-1.6e-05,0.0001178016,1.3501625152543222,0.2418452443373044
2,100,0.4,0.875,-0.0004079999999999999,9.569920000000002e-05,9.47837422801395,0.23701207841750863
2,100,1.9,1.1,0.09881600000000003,0.0111830328,42.64080451019394,1.4114498951414733
2,100,1.2,1.85,0.0005820000000000003,0.00011738039999999998,1.5405405137573367,0.2482281520471485
2,100,1.8,1.775,0.00024599999999999975,0.0001119228,2.148564843940696,0.24847808920187833
2,100,2.0,1.55,0.0013980000000000004,6.415639999999999e-05,18.29570717202474,0.3650396994062779
2,100,0.3,1.1,0.0006460000000000003,0.00012189639999999999,3.127533606092236,0.20818638775650886
2,100,1.3,1.4,0.00028799999999999984,8.114239999999998e-05,2.6190250522825544,0.2193053772018255
2,100,0.5,1.775,-0.000212,9.323119999999999e-05,1.491364128339452,0.2353286062454159
2,100,1.7,1.625,-0.001024,0.00010344239999999998,1.9764052782794952,0.2320962000763923
2,100,0.0,1.775,-0.0011679999999999998,0.00010235200000000001,1.4744220174758254,0.23424137327966393
2,100,0.3,0.725,0.0015220000000000003,0.0001532372,11.191030352855414,0.24600226054153873
2,100,0.3,1.175,-7.999999999999883e-06,9.52312e-05,2.682824214046792,0.2074732526377415
2,100,0.5,1.7,-0.0016860000000000002,0.00011194759999999999,1.494299778560509,0.23324409756633088
2,100,1.4,0.95,-0.0014620000000000002,0.0001108732,5.102364624813564,0.21299303253606536
2,100,1.9,2.0,0.0031799999999999997,0.00012427519999999999,1.6989898060496054,0.25887314490340213
2,100,1.6,1.85,-0.00077,8.031e-05,1.6385092752395654,0.24319433044690794
2,100,1.9,1.325,0.010329999999999999,0.0001880484,18.86888809836879,0.3437303042744414
2,100,1.0,1.925,-0.000368,8.088239999999998e-05,1.4069086806044169,0.24624153842649993
2,100,0.6,1.85,-0.0015120000000000003,9.396719999999999e-05,1.4009650018839546,0.24837415706004926
2,100,1.3,0.65,-0.248414,0.08918792119999999,33.3759667233946,93.68979031802877
2,100,1.5,0.725,0.7446399999999999,0.7479461232000001,0.2545264764008132,236.23436154861076
2,100,1.1,0.5,0.0002220000000000001,0.0002471916,21.921201951594366,0.36811006490105885
2,100,1.0,0.95,-0.0006380000000000001,6.265319999999998e-05,4.204319855756699,0.21448683936578486
2,100,0.7,1.175,0.0020020000000000003,9.288759999999998e-05,3.394259612391145,0.21712228466496883
2,100,0.1,1.7,-0.0016619999999999998,0.00010937720000000002,1.5349628171356269,0.22971223470158297
2,100,0.8,1.55,-3.8000000000000144e-05,7.58892e-05,1.7206492151590476,0.2249781991052717
2,100,0.7,0.725,0.001938,0.000156654,11.133542875874836,0.2593559440487589
2,100,1.3,1.625,0.004116,9.380560000000002e-05,2.4794161807046384,0.23604103022965794
2,100,2.0,1.775,-0.0015419999999999998,8.148359999999998e-05,3.593585387005814,0.25179562298684965
2,100,1.8,1.55,0.0031940000000000002,5.8032400000000004e-05,7.206642215706265,0.27012685756594673
2,100,0.7,1.1,0.000528,0.00011055119999999999,3.3174579875793984,0.21410759426859147
2,100,0.1,1.775,-0.00145,0.00010212679999999998,1.4464393654363819,0.24273994168887944
2,100,1.7,1.4,-0.000832,0.0001197096,2.0373991609456708,0.22122265306472003
2,100,0.9,0.65,0.0018640000000000002,0.00012602160000000002,10.719361010213278,0.260217999047003
2,100,0.5,2.0,-0.0001939999999999999,7.68324e-05,1.372485453283091,0.2564592975094413
2,100,0.4,1.625,9.999999999999983e-05,0.00010374559999999999,1.5696001733403384,0.2279594027255691
2,100,2.0,0.875,0.880934,0.8224353187999999,0.10790414350390272,142.65920095905014
2,100,1.4,1.475,0.0020239999999999998,0.00010179759999999999,1.919561584081137,0.22472843804601206
2,100,0.2,1.025,-0.0010739999999999999,0.00010081320000000001,3.6132479190300955,0.21191680607783686
2,100,0.8,1.925,-0.0017879999999999992,0.00010076719999999999,1.3598746563059343,0.2515753318350231
2,100,0.5,0.95,-0.00031600000000000015,8.496400000000001e-05,6.611685466760949,0.2204945278175336
2,100,1.1,1.025,0.003294,9.09324e-05,4.6677062676994145,0.21581301909664474
2,100,1.2,0.575,0.0034820000000000007,0.0001380868,28.138542027002337,0.518359135268213
2,100,0.9,1.4,0.0030399999999999997,0.00011958320000000001,1.8613789670914007,0.21742891439828005
2,100,0.6,1.025,3.2000000000000154e-05,7.71752e-05,7.650656531899205,0.2305056838199505
2,100,1.0,1.475,0.0019560000000000003,8.4472e-05,2.3514154242521745,0.23001393192223488
2,100,1.8,0.875,-0.812666,0.7483726164000001,0.17270013372429843,74.35012027079227
2,100,0.9,1.475,-0.0016119999999999997,0.00011458000000000002,1.8259210446992094,0.22470232231149315
2,100,0.0,2.0,-0.00015400000000000008,9.410999999999999e-05,1.3416014558646885,0.25322067690734124
2,100,0.1,2.0,0.002308,8.388079999999999e-05,1.3391298532470117,0.25159681903211967
2,100,0.4,1.25,-0.001356,0.00010529519999999999,2.1457041999910307,0.21059968759864525
2,100,1.6,0.575,0.001694,7.793159999999998e-05,24.692207133587836,0.4224655347293231
2,100,1.5,1.025,0.005188000000000001,7.903600000000001e-05,28.93177688282308,0.42191282740878405
2,100,0.1,0.95,0.0007639999999999998,8.566319999999998e-05,5.3943054472515,0.21619709268077078
2,100,2.0,1.7,-0.004287999999999999,9.294959999999998e-05,3.371181574476933,0.2478337659620027
2,100,0.1,1.025,-0.0004940000000000001,8.330919999999998e-05,4.718263093377845,0.21652453392183385
2,100,1.7,1.475,-0.004045999999999999,9.52396e-05,10.906964075457672,0.28584132879324536
2,100,0.7,1.625,0.0006039999999999997,0.00010694719999999998,1.5747678151850777,0.22707526257993849
2,100,0.6,2.0,0.00042400000000000006,0.00012701359999999997,1.356332663256063,0.25935188504155227
2,100,0.3,1.25,0.0005160000000000002,0.00010713919999999998,2.147257102322151,0.21163418991862434
2,100,1.1,0.575,-0.008454,0.0011693748000000002,43.03100825797468,2.80701926688125
2,100,0.6,0.95,0.00011600000000000003,8.673839999999998e-05,4.920297245477287,0.21337256249919295
2,100,1.2,1.025,-0.000348,0.00010307520000000001,8.5257394427506,0.24290444288090013
2,100,0.7,1.25,-0.00013000000000000026,0.00011749319999999997,2.5911860514583553,0.2184094256754581
2,100,0.2,2.0,0.001054,7.31612e-05,1.33753367799046,0.2560272859833471
2,100,0.3,1.625,-0.0003780000000000001,8.058119999999998e-05,1.5927948342624436,0.2320000363716662
2,100,1.3,1.475,0.0012700000000000005,9.005080000000001e-05,1.8157488731622018,0.2212340431783922
2,100,0.5,1.025,0.0006359999999999997,0.00011556720000000001,3.664129875979829,0.2142663793762595
2,100,1.8,1.7,-0.00148,0.00010021440000000003,1.8077139663572086,0.24105291451874888
2,100,1.6,1.025,0.007070000000000001,0.000126266,36.11298343249222,0.6950499065555628
2,100,0.2,0.95,-6.20000000000001e-05,8.442120000000002e-05,4.0647295051617185,0.20428030069011388
2,100,1.9,1.175,0.298984,0.1031786624,30.07459660624413,0.8311456887077756
2,100,1.5,0.575,0.11215199999999999,0.019126912,53.81983992944058,165.01417294239266
2,100,0.0,0.5,-0.06331400000000002,0.5938119796,1.3568747259496043,10.95037685079821
2,100,1.1,1.85,0.00027400000000000005,9.546600000000001e-05,1.3997745122497003,0.24857532056826032
2,100,0.7,0.875,0.003176,0.00013844240000000001,10.858939826884512,0.24161831720412955
2,100,1.7,1.925,-1.3999999999999959e-05,9.69444e-05,1.5239678118518813,0.25053731725283923
2,100,0.1,1.85,-0.001132,0.0001029056,1.4243709964087827,0.24813445720239516
2,100,1.8,1.25,0.002666,8.888519999999999e-05,7.851226173603377,0.24584282265228025
2,100,1.4,0.65,0.0021400000000000004,5.5560800000000005e-05,28.276157351636208,6.725283442535022
2,100,1.2,0.725,0.004516,0.0020245128000000003,45.367469789886535,1.037988427228227
2,100,0.7,0.8,0.0011060000000000002,0.0001363508,8.96350127548807,0.24257026400057966
2,100,1.6,0.5,-0.846864,0.9252919184000001,0.04026194747682174,110.04242595429177
2,100,1.7,0.95,0.412068,0.2187076232,18.3036242475017,1.0892150083818648
2,100,0.9,0.575,-0.00286,6.96496e-05,20.723980015598,0.39537264002655587
2,100,0.6,1.7,-0.001032,0.0001027848,1.4999392989786338,0.22840221088889204
2,100,1.8,0.8,-0.83869,0.7902773755999999,0.16381961133249792,47.80134425436162
2,100,0.9,1.325,0.000594,7.413800000000001e-05,2.153305422493669,0.21268606217978445
2,100,1.4,1.625,0.0027019999999999995,0.0001029788,2.310396533210002,0.23217111900165566
2,100,0.9,0.5,-0.001778,0.0001683532,42.28450270883241,305.9142864352177
2,100,0.6,1.775,-0.0018379999999999996,0.0001014556,1.4192491504411537,0.2420457710096028
2,100,1.0,1.4,0.0017679999999999996,0.0001176552,1.8539130559492278,0.21743185219974534
2,100,1.2,0.5,0.3623799999999999,0.2021882992,27.402958839946397,133.11472600231068
2,100,0.3,0.8,-0.001456,8.77312e-05,5.43460726838459,0.20961702015611947
2,100,1.6,0.725,0.0297,0.0011377296,30.394443355981437,0.45525926339118594
2,100,1.0,0.65,0.000956,5.0696800000000006e-05,17.45725244377246,0.3755647473903377
2,100,1.3,1.925,-0.0012900000000000001,9.49428e-05,1.392502579076957,0.2455208312713563
2,100,0.5,1.85,0.00045999999999999985,9.98688e-05,1.4264855503970253,0.24295466217981
2,100,2.0,1.25,-0.00014599999999999994,3.98748e-05,25.500874808632943,0.4229422025520328
2,100,0.0,1.4,-0.001248,8.873839999999999e-05,1.8171515876174913,0.22114812199548048
2,100,0.3,0.875,-0.0011299999999999997,7.794760000000002e-05,14.681740437057003,0.27814834406732114
2,100,1.5,1.85,0.0034220000000000006,0.00012317,1.7259833335272823,0.24948189190854134
2,100,0.4,1.1,-0.0010159999999999998,9.1516e-05,2.8939418075011885,0.21158670698499393
2,100,1.4,1.4,0.002388,9.017199999999999e-05,4.397525451812147,0.23481574334298275
2,100,0.2,1.775,0.0015940000000000001,0.00011233399999999997,1.483880053311017,0.24078577740170792
2,100,1.0,1.625,-0.000858,9.36796e-05,1.5958494466919892,0.22620975404239507
2,100,0.4,0.725,0.0015220000000000003,0.00011037400000000001,16.909083033542828,0.31146139692532077
2,100,0.4,1.175,-0.0001620000000000001,8.1662e-05,2.640099384410033,0.20404170603175112
2,100,0.2,1.7,-0.00118,0.0001158088,1.4659443324129353,0.23616018469006578
2,100,2.0,0.8,0.8374920000000001,0.8057337024,0.1151763612307791,322.36616328482387
2,100,1.3,0.95,0.00192,0.00016319839999999998,7.915532331623578,0.2271111037310705
3,100,1.4,0.575,0.587148,0.6268807592,0.7493937775374482,14.608313781739275
3,100,1.8,1.175,0.243298,0.0711561692,31.94989967873305,1.1287930498495893
3,100,1.7,1.025,0.017806,0.00037037239999999997,49.428434048000724,4.558047068335531
3,100,0.3,0.95,0.0008239999999999999,5.958080000000001e-05,4.666057267641249,0.21220091318659082
3,100,0.4,1.025,-0.000846,0.00014676839999999998,2.8945250838164758,0.20738658686722472
3,100,1.2,1.475,-0.001252,7.71928e-05,1.883636880192347,0.2156987632766441
3,100,1.9,1.7,0.0009760000000000001,9.227919999999999e-05,2.656913340833229,0.25075432484476606
3,100,0.3,2.0,0.0019619999999999998,7.513479999999999e-05,1.358880367028259,0.25352272652937186
3,100,0.6,1.25,-0.0007079999999999998,0.0001075424,2.644727210243876,0.21972517943798073
3,100,0.2,1.625,0.0009160000000000001,0.00010443119999999999,1.5892749224421727,0.23103779849084252
3,100,2.0,1.175,-0.028444000000000004,0.0009894984000000002,29.083339088276308,0.5242642485363298
3,100,0.7,0.95,0.00209,7.918679999999999e-05,9.889019796798012,0.2541059128931562
3,100,1.3,1.025,-0.001154,7.745480000000001e-05,9.200986345217705,0.24449946400045658
3,100,1.0,0.575,-0.008836,0.0003287296,33.03819284089036,1.3264829548797707
3,100,0.6,1.625,0.0018039999999999998,0.0001130808,1.5697747835652183,0.2292361934723853
3,100,0.2,1.25,-0.00032600000000000006,0.0001320924,2.3478583845322962,0.2183091352838314
3,100,0.7,2.0,0.0007540000000000002,0.0001151652,1.343167723206333,0.2601005100774559
3,100,1.6,1.475,-0.0006519999999999998,8.281039999999998e-05,4.484766063819898,0.24518130031797036
3,100,0.5,0.725,-0.004394,0.00021366200000000002,17.754899478974068,0.27075525814999446
3,100,1.2,0.95,-0.017874000000000004,0.0005108972,28.258096034609977,2.0867881681984493
3,100,0.5,1.175,-0.00029999999999999987,7.56352e-05,3.099282148552277,0.2184292089029073
3,100,0.3,1.7,0.001318,7.721239999999999e-05,1.4809380763138336,0.237100821649485
3,100,1.1,1.625,0.0024219999999999997,0.00010538040000000003,1.787586461730552,0.23649300992490924
3,100,0.5,1.1,0.0005479999999999998,0.0001400936,2.9077881394206395,0.20936491714494282
3,100,0.3,1.775,-0.0020080000000000002,8.398399999999999e-05,1.4817988967002567,0.24209226075528756
3,100,1.5,1.4,0.004692,0.0001051016,2.568247997106454,0.23031252558436818
3,100,1.2,1.925,-0.000722,9.086919999999999e-05,1.3700143883962863,0.2569291292846063
3,100,0.4,1.85,0.0012680000000000002,0.00010332559999999999,1.4087426750127374,0.24905942316569912
3,100,1.4,1.85,-0.000784,0.00010432080000000002,1.4973092916795343,0.24734782437500547
3,100,0.2,0.875,0.000354,0.00010936279999999998,16.890546774060024,0.2858628596253492
3,100,1.7,0.725,-0.7949080000000001,0.7349886151999999,0.25832736315632476,26.872698061767526
3,100,1.3,0.5,-0.568886,0.7746088684,0.24762453348058266,75.66978978317651
3,100,0.2,0.8,-0.0014720000000000004,6.95056e-05,9.74790574556394,0.2320971070755149
3,100,1.1,0.65,-0.0019999999999999996,6.349200000000001e-05,9.702919040148645,0.24062468131885228
3,100,0.8,0.5,0.001618,6.628120000000001e-05,16.435165966799527,0.34966669851648174
3,100,0.1,1.1,0.0008360000000000003,8.46312e-05,2.8858051321563813,0.21260345725324567
3,100,1.1,1.4,0.0011580000000000002,9.085639999999999e-05,2.0274577179473146,0.2180377099367454
3,100,0.7,1.775,0.0008680000000000002,9.493919999999998e-05,1.4484911022749538,0.2445756752793958
3,100,1.5,1.625,0.003214,9.646839999999999e-05,1.822771158034155,0.22884579063273072
3,100,0.8,0.575,0.0011919999999999997,6.597599999999999e-05,33.83121600762927,31.20959152271141
3,100,0.1,1.175,0.0019080000000000002,0.0001069048,2.909922035299786,0.20817634931581672
3,100,1.9,0.8,0.850584,0.7713242848,0.16179153275242628,55.7163148510226
3,100,0.7,1.7,-0.0004719999999999999,9.909360000000004e-05,1.5201475652462095,0.22904946557700787
3,100,1.6,0.95,0.004244,6.20352e-05,22.446839132482708,0.31163503173209617
3,100,0.8,1.325,-0.000894,0.0001301532,2.085961402719757,0.21468291090133607
3,100,0.1,0.725,-0.0008720000000000002,5.0266400000000004e-05,14.857378696618712,0.2805494594613416
3,100,1.5,0.65,0.7616460000000004,0.7353394971999999,0.24033770084239225,33.72612365901574
3,100,0.6,0.8,-0.001194,7.842359999999999e-05,10.743587450240598,0.23650392552971067
3,100,1.7,0.5,-0.7060900000000001,0.7803834596,0.2742565764028781,64.17207816534344
3,100,1.3,0.725,-0.0054080000000000005,0.00014428479999999998,29.000734512911666,0.44067869490506284
3,100,0.6,0.875,0.00074,6.531839999999999e-05,4.668891009085125,0.21063749608871835
3,100,1.0,1.85,0.0004620000000000001,9.264119999999998e-05,1.4043004143942683,0.2510841671435559
3,100,1.9,1.25,0.008096,0.0001189112,34.721006096070106,0.5480243007144655
3,100,1.6,1.925,0.00035799999999999976,9.251000000000001e-05,1.4372051161187827,0.25306021945299806
3,100,0.0,1.025,-0.00029600000000000004,0.00010587120000000002,4.893111157276082,0.21427137639190483
3,100,0.6,1.1,0.0016279999999999997,0.000142164,4.423644071155521,0.2242112592783749
3,100,1.6,1.4,-0.000804,0.00010636799999999998,2.693893212209212,0.22283234429869497
3,100,1.2,1.625,0.0007040000000000002,9.997119999999998e-05,1.8515885966006371,0.22919362912140048
3,100,1.9,1.55,0.0033419999999999995,7.92196e-05,10.378546525728424,0.28917640571551456
3,100,0.6,1.175,-0.00046800000000000015,8.286560000000002e-05,2.661523371180329,0.2058361638196381
3,100,1.1,0.95,-4.999999999999991e-05,6.910199999999999e-05,6.166506790952163,0.22239958209017788
3,100,0.9,1.55,-6.999999999999983e-05,7.71228e-05,1.643187864859161,0.22852662588064365
3,100,0.6,0.725,0.004763999999999999,0.00021236880000000003,12.27509604469302,0.2713099144178186
3,100,1.2,0.65,-0.007626000000000001,0.00018907239999999998,14.20928620589724,0.28724757306687515
3,100,1.0,0.5,-0.0014719999999999998,0.0006230952000000001,30.212013344638986,7.444591863782025
3,100,0.1,0.8,0.0009199999999999998,6.947440000000001e-05,6.404769567739558,0.2184301634570569
3,100,1.4,0.725,-0.0027759999999999994,0.00010269439999999999,19.00878780293405,0.31841165014824296
3,100,0.1,0.875,-0.0009040000000000001,6.994399999999999e-05,10.672044632001468,0.23885125926089437
3,100,2.0,1.1,-0.859062,0.7932872276,0.11480445613756313,100.37006977548324
3,100,1.8,1.325,-3.199999999999995e-05,5.1187200000000003e-05,22.453234412136467,0.3925916817889378
3,100,1.8,2.0,0.001114,9.1538e-05,1.9544441192415516,0.2739082467614018
3,100,1.7,1.85,-0.0010099999999999998,7.818199999999999e-05,2.0092193331078207,0.2573019579016248
3,100,1.1,1.925,0.00030799999999999995,9.64224e-05,1.3732960315769571,0.24662652004340044
3,100,0.7,1.85,-0.0006199999999999997,0.0001323984,1.4320852715902976,0.245725236061884
3,100,0.2,0.725,-0.00032,9.77616e-05,7.411072701899017,0.21915241500160962
3,100,1.5,0.95,-0.007791999999999999,0.00019679599999999998,10.16192104929913,0.24444306573698762
3,100,0.2,1.175,-0.0020300000000000006,0.0001546156,2.8875437590104207,0.21285307793692249
3,100,0.4,1.7,0.00020399999999999984,0.0001212656,1.4487117905297224,0.23569098554896625
3,100,1.6,1.625,0.0015699999999999998,8.90284e-05,1.8263652008970082,0.23742110085471707
3,100,0.2,1.1,0.0003220000000000001,0.00012290760000000002,3.8960386175566986,0.21288912246134353
3,100,1.9,1.775,-0.0023520000000000004,8.646479999999998e-05,7.089793495212472,0.288512708366439
3,100,0.4,1.775,-0.00020000000000000006,8.200160000000002e-05,1.4387570454522405,0.23670477663408557
3,100,1.2,1.4,0.001018,0.0001064396,2.559715562838257,0.22405852198505957
3,100,1.5,1.925,0.0015779999999999998,0.0001063972,1.4867328860522184,0.25610656006380317
3,100,0.3,1.85,8.000000000000021e-05,8.30904e-05,1.3707916091920196,0.24718309427381888
3,100,1.8,1.1,-0.176922,0.0370849756,36.9326665544298,0.8118721259172502
3,100,2.0,1.325,0.027208,0.0008769832,30.228457032987652,0.5693091826464057
3,100,1.3,1.85,0.0006400000000000002,8.161119999999999e-05,1.5490710064216906,0.24344479769456814
3,100,2.0,2.0,0.0011620000000000005,8.2482e-05,1.4670494286824747,0.2552558291285061
3,100,0.5,0.875,-0.0018880000000000001,9.492960000000001e-05,8.221936200819217,0.2275442491277068
3,100,1.0,0.725,0.00363,7.791240000000001e-05,11.011256947249326,0.24943508751430737
3,100,0.5,0.8,-0.0002700000000000001,4.82684e-05,16.00201814624987,0.28397642203690593
3,100,1.4,0.5,0.8288899999999999,0.8465942180000002,0.12473615345704227,62.8458312167168
3,100,1.6,0.65,-0.7331780000000001,0.7538839276,0.210153061467127,281.31739750016766
3,100,1.4,1.025,0.0021360000000000003,5.233680000000001e-05,10.369304750705878,0.255852069301013
3,100,1.7,0.575,-0.907978,0.932495842,0.03015136694973268,165.40234978855042
3,100,1.9,0.875,-0.8452920000000002,0.8168453455999999,0.11848123976452446,177.84227933686438
3,100,0.1,1.625,-0.0002380000000000002,8.53732e-05,1.5622110122431465,0.23411663837182264
3,100,0.5,1.25,-0.0029,9.262559999999999e-05,2.4301607000881082,0.2133152056649503
3,100,0.8,1.475,-0.0004299999999999998,8.781160000000002e-05,1.8241649853746547,0.22065039170682146
3,100,0.8,1.4,-0.0016559999999999997,0.000100152,2.1744340515021903,0.21470929457902235
3,100,1.1,1.475,0.000824,0.0001071128,1.8835119175880712,0.2214989994683122
3,100,0.7,1.025,-0.001692,0.00011288320000000001,3.176321130795032,0.2007439941285235
3,100,1.3,0.575,-0.001368,4.48416e-05,12.921678731229408,2.1757873333019218
3,100,0.9,1.925,0.000276,0.00010065519999999999,1.445604618416486,0.25131647639540605
3,100,0.4,0.95,-0.0019420000000000001,0.00013983,4.85489048982427,0.2216414790184949
3,100,1.0,1.025,0.0001979999999999999,8.708919999999998e-05,4.888268126665608,0.21773674980019772
3,100,0.0,1.1,0.00038199999999999974,0.00010549959999999999,5.823404915612033,0.22267458908455678
3,100,0.3,1.025,0.001756,0.00013383440000000002,3.5368661147821583,0.20851964848807308
3,100,1.5,1.475,0.001352,9.132239999999998e-05,3.189397651620182,0.24100082151725108
3,100,0.8,0.65,0.009866000000000002,0.005021438,45.69433926886597,30.312719247307694
3,100,0.4,2.0,-0.00017999999999999974,9.610640000000002e-05,1.387300633590524,0.24911655543368982
3,100,0.1,1.25,0.00035800000000000014,9.411320000000001e-05,2.185093873351413,0.21294106593228798
3,100,0.0,0.8,-0.0004499999999999997,0.00015619320000000001,24.833686500052636,0.4289212779866298
3,100,0.5,1.625,0.000846,9.219239999999999e-05,1.6572149529683862,0.23262702501018379
3,100,1.5,1.175,0.003296,9.226959999999998e-05,7.4010281674173495,0.24350170631867088
3,100,0.3,1.925,0.0023559999999999996,9.704160000000001e-05,1.3975772204024013,0.2519041372740646
3,100,1.9,0.575,0.8608540000000001,0.8377169931999999,0.13245648137307442,138.00577482241485
