iD,N,mu,T,tau,err
2,50,0.9,0.95,0.4292610503685435,0.13059666678110163
2,50,0.0,1.475,0.4280613872091647,0.15364324380412303
2,50,1.2,1.175,0.4281011930177751,0.14914870049478768
2,50,0.4,1.925,0.42874126194518747,0.18124355563527303
2,50,0.8,1.625,0.42551972111538655,0.16581096197925585
2,50,1.0,0.875,0.46649986509564756,0.25726425300900796
2,50,0.9,2.0,0.4245696302062469,0.17816198558976373
2,50,0.5,0.65,0.4270280945532792,0.18041553035941163
2,50,0.1,1.475,0.42988877804300946,0.1533627937421904
2,50,0.1,1.4,0.42451777225200926,0.15387460399332112
2,50,1.3,1.7,0.4271775052647224,0.16320633511436441
2,50,1.8,1.475,0.4299322071039861,0.17570384945117995
2,50,1.0,2.0,0.42817672575407484,0.18389563975385778
2,50,1.4,1.1,0.43147936996201786,0.21613305192458956
2,50,0.9,0.875,0.4258650395713021,0.1516731140765547
2,50,1.0,1.325,0.42832966850990234,0.15313070071296375
2,50,1.9,1.925,0.42807460531777036,0.1871317666277079
2,50,1.6,1.25,0.4285983232685318,0.15861432323526659
2,50,0.9,0.8,0.4273502097931341,0.16519118462148483
2,50,1.8,0.5,6065.133316222094,524.475314608987
2,50,2.0,0.725,304.70239260344965,88.72197361124367
2,50,1.9,0.95,1.56903840204859,0.44576388366779424
2,50,1.6,0.8,1.0540285510072827,0.3900834962544217
2,50,0.8,1.7,0.4270294966503911,0.1602042769358848
2,50,0.7,0.575,20.378694638005484,1.939311778986262
2,50,0.7,1.325,0.4283723398368783,0.14276222258310586
2,50,0.1,1.55,0.43087326423262035,0.16401568855787027
2,50,1.1,1.55,0.430096533066651,0.15872488418198624
2,50,0.8,1.775,0.4251217303547348,0.1653556385057667
2,50,1.5,1.775,0.4242618342001305,0.21501233982890902
2,50,0.7,0.5,0.6265059570572615,0.35143087437388987
2,50,2.0,0.5,6029.597521314066,267.90907348417187
2,50,1.8,0.725,14.096266891052744,6.291220488592213
2,50,0.0,1.25,0.4258832363412188,0.16080613157145407
2,50,1.2,1.25,0.424890366965645,0.17891082893202082
2,50,1.4,1.325,0.42518237633296374,0.17220431638623182
2,50,1.4,2.0,0.4292103176123388,0.180880704786821
2,50,1.0,1.1,0.4313228288482111,0.15354516763225623
2,50,1.1,1.775,0.428216731056314,0.16677697593486368
2,50,0.3,0.5,0.5789950968696052,0.3160204839956015
2,50,1.5,1.55,0.43005419128464795,0.1628910116022522
2,50,0.3,1.325,0.4265196104631933,0.15265307307144932
2,50,0.5,1.55,0.42828169348793194,0.15513204091522792
2,50,1.2,0.8,0.4234854492973493,0.15330358327104707
2,50,0.3,0.575,722.6812685507108,8.848028542411296
2,50,1.2,1.7,0.42603367088443617,0.165586085820865
2,50,1.9,1.475,0.4232708244853705,0.1716387044473334
2,50,0.9,1.625,0.4248567071908863,0.16408735546525316
2,50,1.1,0.875,0.4296989647193395,0.1547524963689565
2,50,0.8,2.0,0.42832983073352227,0.176186720509309
2,50,0.4,0.65,0.43262492165863164,0.21648412784498144
2,50,1.3,1.175,0.43129819349873005,0.15060613606956405
2,50,2.0,1.025,10.17922449561509,0.6517291908277597
2,50,0.8,0.95,0.43025799984796004,0.16230469236552872
2,50,0.5,1.925,0.42817413343114863,0.1746672167921536
2,50,0.9,1.25,0.4236188057861805,0.14621817870840748
2,50,0.4,1.475,0.42926675485513444,0.146275168734345
2,50,1.5,0.875,23.281768070724908,0.7359833395878556
2,50,1.6,1.7,0.42918836948158634,0.18395927631996564
2,50,0.4,1.4,0.42674298232618796,0.16272232805229933
2,50,0.1,1.925,0.43043626229181126,0.17841512694610545
2,50,1.8,1.025,0.4759235288519057,0.26728255542387813
2,50,0.0,1.325,0.4313708570895011,0.15212907501826978
2,50,1.7,1.175,0.4254184255072232,0.15270919554829773
2,50,0.7,0.65,0.5136593383393646,0.25966563547969523
2,50,0.0,0.95,0.4299865653015762,0.1353106939107022
2,50,0.3,1.475,0.4291442813595963,0.1561840385574385
2,50,1.2,0.875,0.4261400190550602,0.15791887429866855
2,50,1.1,1.7,0.42762681102961897,0.1914184705888667
2,50,0.0,1.925,0.4272229971002926,0.1741164310915238
2,50,0.3,1.4,0.4291725201982962,0.16242484821043243
2,50,0.6,1.925,0.4289123802337997,0.16992738850316993
2,50,1.0,1.175,0.4244111847830802,0.1583531461150549
2,50,2.0,0.575,6029.504922039211,457.7972442680925
2,50,0.7,1.4,0.4292822958027577,0.16247791900882563
2,50,1.5,1.7,0.4302990908419207,0.1735395757142696
2,50,0.8,1.025,0.42713606852130265,0.15795937205133187
2,50,1.6,0.875,10.223608631445664,0.7721909626071155
2,50,0.7,1.475,0.4241039257680957,0.15595425595985674
2,50,0.3,0.65,0.42486357589337886,0.20214466182424617
2,50,1.8,0.575,5613.119796998789,92.8482697122384
2,50,1.4,1.175,0.433074333457991,0.1504376744234861
2,50,0.2,1.925,0.43004214441324856,0.1745472375605525
2,50,1.9,0.65,5721.822971568201,280.39699120648066
2,50,1.5,1.25,0.42555526998561044,0.1641096766609514
2,50,1.3,1.325,0.4289896690490513,0.1409674461708033
2,50,2.0,1.85,0.4302448977400364,0.18382179793949974
2,50,1.3,2.0,0.42824716468716256,0.17655386904755246
2,50,1.7,1.1,0.4243592397810883,0.22844192345104833
2,50,0.4,0.5,2.073092243032966,2.371805405396526
2,50,1.6,1.775,0.4266139623666006,0.18485011493851605
2,50,1.2,1.55,0.4312078690961082,0.16590399944779982
2,50,0.0,1.85,0.4266131200780636,0.1701226757086517
2,50,1.9,1.625,0.42890215545041693,0.1765523120413957
2,50,0.4,1.325,0.42468305353622626,0.15194730586249663
2,50,0.2,1.55,0.4297626936610571,0.15747190377256712
2,50,1.5,0.8,11.0377608021354,1.3250994647597385
2,50,0.4,0.575,0.45094946652213397,0.22092924227641647
2,50,1.7,2.0,0.4329602812313043,0.1878739344305378
2,50,1.8,1.85,0.4265995981113505,0.17865306510887252
2,50,1.3,1.1,0.4260473508037597,0.16384143868592693
2,50,1.7,1.325,0.420038552904409,0.1864879641742607
2,50,0.8,1.85,0.42865996431750597,0.1638288738488285
2,50,1.1,1.25,0.4305061983964089,0.16461228270008346
2,50,1.1,0.8,0.4304539110320833,0.13639393216488105
2,50,0.0,0.875,0.4306272393389413,0.1447585378529551
2,50,0.9,1.175,0.42679461186911316,0.15036402740498558
2,50,0.9,0.725,0.43491271188794695,0.18645155788663403
2,50,0.6,1.55,0.42819414145764656,0.1557234279544739
2,50,1.6,1.55,0.43193203488905474,0.17269629930733227
2,50,1.9,1.4,0.43682183579791917,0.23515262396754133
2,50,1.2,1.775,0.4266249667165592,0.16931702317807112
2,50,0.9,1.1,0.42967179935707195,0.15294056946823778
2,50,0.0,1.175,0.42835552616880396,0.14809332352149565
2,50,0.4,0.8,0.427232943308715,0.1928255629073594
2,50,1.5,0.5,5984.827837288585,139.81977964125244
2,50,1.1,0.725,0.6870054261735434,0.31500383829528994
2,50,1.7,0.65,5698.199373866593,1040.6273083493936
2,50,1.4,1.925,0.4246993627017952,0.17399700594077247
2,50,0.2,1.85,0.42825456175655385,0.17501667487861816
2,50,0.4,0.875,0.42790041058482703,0.15372805976940104
2,50,1.9,1.1,0.6079065524310466,0.32847790643402186
2,50,1.2,1.85,0.42706448556495297,0.17053003422482457
2,50,1.8,1.775,0.4276294424779175,0.17133994073394732
2,50,2.0,1.55,0.4227531265756464,0.25664215153527803
2,50,0.3,1.1,0.4297816200199643,0.13756293847735826
2,50,1.3,1.4,0.42438662126015314,0.165266456692396
2,50,0.5,1.775,0.4262151947166405,0.1717151079045633
2,50,1.7,1.625,0.4242633330137499,0.18110944918583632
2,50,0.0,1.775,0.430644165620174,0.15979346757383547
2,50,0.3,0.725,0.4294113843412341,0.20097370576895698
2,50,0.3,1.175,0.42831007444669034,0.14708837124349414
2,50,0.5,1.7,0.4278939820493913,0.16346719080896752
2,50,1.4,0.95,0.43756367135983326,0.22961521091414927
2,50,1.9,2.0,0.4270008619528547,0.1826238620214938
2,50,1.6,1.85,0.42859082090909967,0.17303882866377568
2,50,1.9,1.325,0.42634907722704385,0.19609947202134217
2,50,1.0,1.925,0.42875799917484575,0.17730805407114583
2,50,0.6,1.85,0.42726751556124004,0.1768114619392685
2,50,1.3,0.65,1.5532619387687923,0.47456110970327403
2,50,1.5,0.725,146.53734066171873,3.2440868554288462
2,50,1.1,0.5,1.3399725389664512,0.8850987308917749
2,50,1.0,0.95,0.4336836051169015,0.1643237956310803
2,50,0.7,1.175,0.4309030415601524,0.1492444868061485
2,50,0.1,1.7,0.42629400052660804,0.1635465747500327
2,50,0.8,1.55,0.42814984312316756,0.15976484196215057
2,50,0.7,0.725,0.4482309607564551,0.23748099898836236
2,50,1.3,1.625,0.42718664491854763,0.16462858894401913
2,50,2.0,1.775,0.4291248307645112,0.18851972138436823
2,50,1.8,1.55,0.423822082076783,0.1876649650923097
2,50,0.7,1.1,0.426123358358666,0.14383937890922785
2,50,0.1,1.775,0.4273895140556733,0.1680853633372527
2,50,1.7,1.4,0.43670162626995446,0.2948616469648858
2,50,0.9,0.65,1.0123114121622034,0.3832537907432129
2,50,0.5,2.0,0.42726834447394985,0.18320463536977383
2,50,0.4,1.625,0.42514643365749566,0.166347948295159
2,50,2.0,0.875,98.10966458942447,0.9224218514073798
2,50,1.4,1.475,0.43289722147027093,0.1755167422076715
2,50,0.2,1.025,0.4255858341761156,0.13877577715700665
2,50,0.8,1.925,0.4271506198809156,0.16730376418624046
2,50,0.5,0.95,0.4262960570852163,0.15102926566016642
2,50,1.1,1.025,0.4280481009120277,0.14630977021357922
2,50,1.2,0.575,0.4280108787297643,0.14405317342763538
2,50,0.9,1.4,0.42749609636857044,0.15086107145284622
2,50,0.6,1.025,0.4263530442476413,0.14800356706870624
2,50,1.0,1.475,0.43025889249787463,0.1584791825689452
2,50,1.8,0.875,1583.4452233207628,206.71871452309495
2,50,0.9,1.475,0.42802661611443943,0.1563751655474493
2,50,0.0,2.0,0.42893879654911576,0.17753263734996017
2,50,0.1,2.0,0.42936918891671677,0.17610903196968447
2,50,0.4,1.25,0.4298412396858056,0.14559228150892106
2,50,1.6,0.575,214.39895104212448,4.02841504961712
2,50,1.5,1.025,0.4271662122125,0.14860819943386586
2,50,0.1,0.95,0.42675821769060435,0.14560657022441761
2,50,2.0,1.7,0.4307335561607113,0.2723611401535729
2,50,0.1,1.025,0.42881290357830587,0.14177158249890365
2,50,1.7,1.475,0.42605055038044043,0.15893492826828612
2,50,0.7,1.625,0.4271194862252497,0.16290127526748313
2,50,0.6,2.0,0.4240895783362849,0.1752922886056157
2,50,0.3,1.25,0.4272630897860949,0.15043704090140644
2,50,1.1,0.575,5.248588677108038,17.984624071421475
2,50,0.6,0.95,0.42681486423215786,0.14365653713462995
2,50,1.2,1.025,0.43055893745623813,0.15886363236477052
2,50,0.7,1.25,0.42740530680627714,0.15803131377638405
2,50,0.2,2.0,0.4275359736952883,0.1790686735818996
2,50,0.3,1.625,0.4291342941431844,0.15983330927017675
2,50,1.3,1.475,0.42615804544553737,0.159090132412841
2,50,0.5,1.025,0.43007061892428283,0.15086723369079186
2,50,1.8,1.7,0.42825198974117323,0.16575481949320428
2,50,1.6,1.025,0.43411370958462575,0.2404419604192681
2,50,0.2,0.95,0.42909298361701326,0.14163166136775474
2,50,1.9,1.175,0.42257195873426356,0.21548737758517977
2,50,1.5,0.575,107.66406295747097,14.792147082680499
2,50,0.0,0.5,2.5894790590768504,0.5129279154763957
2,50,1.1,1.85,0.4281783637089237,0.16605224668912083
2,50,0.7,0.875,0.42632374092195724,0.15635735526406294
2,50,1.7,1.925,0.428153920148419,0.20228551335671707
2,50,0.1,1.85,0.4288804872590285,0.17512608564486573
2,50,1.8,1.25,0.43750155702690763,0.267473139641586
2,50,1.4,0.65,2.5265828553302243,0.9911261017048074
2,50,1.2,0.725,0.4238142210521641,0.19221798306337176
2,50,0.7,0.8,0.43099468226534177,0.15808062047739047
2,50,1.6,0.5,5447.52085819752,20.871252805029666
2,50,1.7,0.95,115.56028916125067,1.041824978890134
2,50,0.9,0.575,2.70336452222929,0.5560239825095179
2,50,0.6,1.7,0.43207999835746785,0.16688011224844107
2,50,1.8,0.8,4.5624540613889595,0.592795110016678
2,50,0.9,1.325,0.42623748657523447,0.14823039262278448
2,50,1.4,1.625,0.42621799352534073,0.15988330440684748
2,50,0.9,0.5,0.4988693118506336,0.2662538431457878
2,50,0.6,1.775,0.4305953172685954,0.16970078109951872
2,50,1.0,1.4,0.42873355517752987,0.1659966848877963
2,50,1.2,0.5,0.5988740967931997,0.35417365506721366
2,50,0.3,0.8,0.4256892597811025,0.15806554508115148
2,50,1.6,0.725,1787.8562774422037,755.6760234486749
2,50,1.0,0.65,1.1711903997007576,0.4077366311180212
2,50,1.3,1.925,0.42748619096439866,0.16647578775336375
2,50,0.5,1.85,0.42922717967636187,0.1805464429309303
2,50,2.0,1.25,0.5337780133650765,0.32508361570480815
2,50,0.0,1.4,0.4290649789163637,0.15156460609412756
2,50,0.3,0.875,0.43020377154196754,0.14325063054568976
2,50,1.5,1.85,0.42897971274648433,0.1836318536339263
2,50,0.4,1.1,0.424258134827745,0.14279391148282836
2,50,1.4,1.4,0.42730614666808464,0.16416435068140478
2,50,0.2,1.775,0.42869982001947543,0.17153637499658747
2,50,1.0,1.625,0.4307454599121632,0.16212950529327688
2,50,0.4,0.725,0.42950215080642623,0.1702794055329341
2,50,0.4,1.175,0.4261192845057102,0.14718245086359616
2,50,0.2,1.7,0.4288031621130149,0.16469708662307944
2,50,2.0,0.8,5763.719351894693,433.59309401833616
2,50,1.3,0.95,0.42673760257693333,0.22469433030240102
3,50,1.4,0.575,0.47619343885085347,0.22327775025563765
3,50,1.8,1.175,2.7855356548208676,0.4546841341163568
3,50,1.7,1.025,0.9840440368734417,0.3923164041453987
3,50,0.3,0.95,0.42718833923200716,0.15182205253033135
3,50,0.4,1.025,0.4297737065380794,0.14448577518751413
3,50,1.2,1.475,0.4285072194024927,0.15907387320649227
3,50,1.9,1.7,0.4257088404739398,0.16303991227475287
3,50,0.3,2.0,0.4267006217057551,0.16922141761769605
3,50,0.6,1.25,0.4257252176657593,0.15210779567322177
3,50,0.2,1.625,0.42812543407059594,0.16967271816082533
3,50,2.0,1.175,0.8107590726644236,0.3686190407134195
3,50,0.7,0.95,0.4302282198795459,0.149687615245007
3,50,1.3,1.025,0.4398830133268666,0.2445119675652511
3,50,1.0,0.575,0.42867037363853894,0.1833704125830318
3,50,0.6,1.625,0.4285043439570928,0.16062530480028486
3,50,0.2,1.25,0.43399177412941353,0.1473808863368613
3,50,0.7,2.0,0.42767667222563316,0.18638473229706184
3,50,1.6,1.475,0.426121777505304,0.1688907576720839
3,50,0.5,0.725,0.42094481627153285,0.1727864066910913
3,50,1.2,0.95,0.42204710483065805,0.1491380143649846
3,50,0.5,1.175,0.4301187099411685,0.1528296188593448
3,50,0.3,1.7,0.4312065788701474,0.1633973745145391
3,50,1.1,1.625,0.4298154590911548,0.17349240661245885
3,50,0.5,1.1,0.42430800429589616,0.15032828937895612
3,50,0.3,1.775,0.4266452834042337,0.17017102556061714
3,50,1.5,1.4,0.4279127106890026,0.18180232773715413
3,50,1.2,1.925,0.4265663927659013,0.17880320442803294
3,50,0.4,1.85,0.42721387208582223,0.18256040187098946
3,50,1.4,1.85,0.42549985709637084,0.1760233177069874
3,50,0.2,0.875,0.4483459392966598,0.24822946237792298
3,50,1.7,0.725,1575.5420494495042,2.3511044443601636
3,50,1.3,0.5,586.4592434619291,89.34222037152495
3,50,0.2,0.8,0.42676049924967957,0.1443701440740027
3,50,1.1,0.65,0.42769921914551234,0.20292290104580593
3,50,0.8,0.5,0.5463428096378419,0.4503663877704921
3,50,0.1,1.1,0.4266211300354388,0.14690305637297266
3,50,1.1,1.4,0.4291942249778131,0.1591358683976205
3,50,0.7,1.775,0.4277221537566829,0.16918191495422868
3,50,1.5,1.625,0.4293961419056709,0.16997580707126414
3,50,0.8,0.575,0.43100567455459754,0.20665037434790828
3,50,0.1,1.175,0.42801698111849823,0.14266541075495293
3,50,1.9,0.8,40.131241528309765,0.8501533183071437
3,50,0.7,1.7,0.4264683973825484,0.17604104203528195
3,50,1.6,0.95,0.426057141059605,0.19688434132145835
3,50,0.8,1.325,0.42569692935244097,0.15316319513408863
3,50,0.1,0.725,0.42706220276143736,0.16828195392335912
3,50,1.5,0.65,0.43224287956321744,0.1777009875229966
3,50,0.6,0.8,0.42478382355708016,0.16136012201264552
3,50,1.7,0.5,5905.370796410425,41.180325967198975
3,50,1.3,0.725,0.43223330667643456,0.18893285636668727
3,50,0.6,0.875,0.4287192715705688,0.1440479699517393
3,50,1.0,1.85,0.42783203312506807,0.17495872752716898
3,50,1.9,1.25,0.7414279884951612,0.39500513428834544
3,50,1.6,1.925,0.42955287447684776,0.17983028674759569
3,50,0.0,1.025,0.4301665892325568,0.14144416443802107
3,50,0.6,1.1,0.42546673544470304,0.13937745626087558
3,50,1.6,1.4,0.43803895851962826,0.27052969631531204
3,50,1.2,1.625,0.42727156921991055,0.15869560491345105
3,50,1.9,1.55,0.42675792785732614,0.17250259952142175
3,50,0.6,1.175,0.4286274425647742,0.14370171975232335
3,50,1.1,0.95,0.4239759752026718,0.15920910003732777
3,50,0.9,1.55,0.4278472444825074,0.1636112603703459
3,50,0.6,0.725,0.4324082937317311,0.16951793672101725
3,50,1.2,0.65,0.9651280427672311,0.5150910538996932
3,50,1.0,0.5,974.1779456902957,27.54554850014573
3,50,0.1,0.8,0.43152878862270266,0.14922072682351345
3,50,1.4,0.725,3.030192667053009,0.4803677824682233
3,50,0.1,0.875,0.4286400806945399,0.14084250316401384
3,50,2.0,1.1,4.420702024200655,0.5044310260393885
3,50,1.8,1.325,0.42857571632734404,0.17254355389175174
3,50,1.8,2.0,0.4299801649021937,0.18604740972865572
3,50,1.7,1.85,0.42895047776440254,0.18675551344976418
3,50,1.1,1.925,0.42826280177607173,0.1753023436254234
3,50,0.7,1.85,0.42732818072404694,0.17015664285174623
3,50,0.2,0.725,0.42763835299238195,0.1628982093552763
3,50,1.5,0.95,5.278263487101789,0.5201693578840898
3,50,0.2,1.175,0.4256913794141834,0.14905025993623405
3,50,0.4,1.7,0.43127245703721045,0.16374839837510727
3,50,1.6,1.625,0.4293558154235714,0.1907091831351821
3,50,0.2,1.1,0.42830986204454446,0.14182405245346366
3,50,1.9,1.775,0.4249109883220298,0.22184085076248397
3,50,0.4,1.775,0.4276259750892568,0.16940122971309704
3,50,1.2,1.4,0.42813170129351963,0.1661233842952162
3,50,1.5,1.925,0.4276701148706091,0.1821243530702517
3,50,0.3,1.85,0.4277104474831227,0.16795569296441307
3,50,1.8,1.1,0.8082611677456502,0.3929185017276222
3,50,2.0,1.325,0.4271167113935669,0.213486466921303
3,50,1.3,1.85,0.4304956302212355,0.18531766661921856
3,50,2.0,2.0,0.4296650056882187,0.19286071491290918
3,50,0.5,0.875,0.4306683616518833,0.14675453210928577
3,50,1.0,0.725,5.037542455815364,0.6137372509710679
3,50,0.5,0.8,0.42456790340187045,0.14770771319106368
3,50,1.4,0.5,0.7177330999140001,0.42161235885727655
3,50,1.6,0.65,5654.680040102403,1562.8235875599028
3,50,1.4,1.025,0.43084003474446475,0.15737537845954963
3,50,1.7,0.575,0.4677436579446933,0.21336708319894115
3,50,1.9,0.875,1743.1467076163854,112.3416665724545
3,50,0.1,1.625,0.42560264871636416,0.16255178924419497
3,50,0.5,1.25,0.426688948504298,0.14667301155605944
3,50,0.8,1.475,0.42770922705337805,0.1513882998780273
3,50,0.8,1.4,0.4327352120308331,0.14356561387669003
3,50,1.1,1.475,0.4281670677312761,0.15437238160528044
3,50,0.7,1.025,0.4271590832820877,0.15246897377197366
3,50,1.3,0.575,0.5419745583554202,0.269456425527793
3,50,0.9,1.925,0.4268839331037426,0.17802133493668806
3,50,0.4,0.95,0.42486443863529694,0.1514503307768817
3,50,1.0,1.025,0.4265088990757751,0.14433949444889338
3,50,0.0,1.1,0.4331758788327271,0.1445647214107661
3,50,0.3,1.025,0.42757243263503664,0.1408565835211799
3,50,1.5,1.475,0.4294599373005942,0.16165228255354624
3,50,0.8,0.65,0.43494095444808684,0.16694258927121083
3,50,0.4,2.0,0.4282584360539477,0.1765925016079347
3,50,0.1,1.25,0.4314596427888299,0.14753411879486306
3,50,0.0,0.8,0.42664170324356865,0.15345592441240866
3,50,0.5,1.625,0.4270106306700337,0.16036671810336708
3,50,1.5,1.175,0.43161736107992327,0.1494345418693359
3,50,0.3,1.925,0.4277437380975845,0.17409908677906846
3,50,1.9,0.575,5906.4852419409435,199.36254758728657
3,50,1.7,0.875,0.6318299020152148,0.31280034111183674
3,50,0.2,0.65,1.1806064085964112,7.354990130039828
3,50,0.6,1.475,0.4280845483922413,0.1575491598344965
3,50,0.0,1.7,0.4277679589780478,0.16131307809552226
3,50,0.6,1.4,0.4289560204158372,0.1468923709108183
3,50,1.4,1.7,0.42862010679407964,0.18068078565458284
3,50,0.9,1.025,0.4278327943059548,0.15968460483464772
3,50,0.7,1.925,0.42814611023041643,0.18200164133298055
3,50,1.1,1.175,0.43033133490666375,0.14619076443968085
3,50,1.0,1.7,0.43055112624714736,0.1621031963300169
3,50,0.2,1.4,0.4299742327591076,0.14800664332302013
3,50,0.0,0.725,0.591055842304882,0.33590557288677764
3,50,0.2,1.475,0.42770892857981624,0.15655654996265303
3,50,0.6,0.65,0.42254602310038414,0.19271645050672526
3,50,1.3,0.875,0.42932700194922285,0.14174763546539132
3,50,2.0,1.625,0.4281555956797367,0.1875690525866444
3,50,1.8,1.4,0.43182699391969714,0.19837253832762344
3,50,0.8,1.1,0.42646851241306066,0.14966285739430202
3,50,1.3,1.775,0.4258868905458286,0.17908408791065647
3,50,0.1,0.5,0.49253221511855805,0.2257557644912679
3,50,1.7,1.55,0.430167021457273,0.16584924847169139
3,50,1.0,0.8,0.4330573232607824,0.17652806647429228
3,50,0.8,1.175,0.43056737524873384,0.14197884050609297
3,50,0.1,0.575,0.4238768663373439,0.17336707859988235
3,50,0.8,0.725,0.42820686782523953,0.17396123768433386
3,50,0.1,1.325,0.4271252538488838,0.15682352415655723
3,50,0.7,1.55,0.4310340874806289,0.16032966075636912
3,50,2.0,0.65,5586.714217932063,156.6669564041814
3,50,1.6,1.325,0.4315975327062917,0.1967098337985205
3,50,1.6,2.0,0.43026014558885733,0.17600979068461103
3,50,1.9,1.85,0.42928459186923823,0.17846545870708116
3,50,1.2,1.1,0.4280031708807573,0.1475033502806327
3,50,1.0,1.25,0.4289011616602425,0.16185530469335668
3,50,0.9,1.85,0.42948998081717865,0.17067576060299172
3,50,0.5,1.325,0.429735196483259,0.1592647289682241
3,50,0.3,1.55,0.42832743151990776,0.15877028754952333
3,50,1.4,0.8,7.4047421740784545,0.5902049402808434
3,50,0.0,0.65,0.4282489481615256,0.15945963804206356
3,50,0.5,0.575,0.7131142772331281,0.36721178979212726
3,50,1.3,1.55,0.42940316215865454,0.16584935768956152
3,50,0.0,1.625,0.4280287297022183,0.1664898037227456
3,50,1.8,1.625,0.43462795538145554,0.18168583175762196
3,50,2.0,1.4,0.4282200064624245,0.20158098430447816
3,50,1.7,1.775,0.4272151835937175,0.16914235760463373
3,50,0.5,0.5,5.339349303207131,1.2640637436094397
3,50,1.4,1.25,0.42984568351057284,0.17438113156348348
3,50,1.2,2.0,0.4306680748379734,0.17408135279856837
3,50,1.6,1.1,0.5347950924292233,0.31528037426060346
3,50,1.2,1.325,0.4254675275149772,0.15395478091377007
3,50,1.8,0.65,447.2562782225649,158.41534012194
3,50,0.2,1.325,0.42797170247766214,0.1501386168811609
3,50,0.4,1.55,0.4274704810322366,0.15852813678382524
3,50,1.3,0.8,0.4343932813074616,0.16093376004059795
3,50,0.2,0.575,0.7016118547688543,0.40831888139043343
3,50,2.0,0.95,1804.5625353676337,1.6579535941115346
3,50,1.4,1.55,0.42699527975622165,0.15611288723150457
3,50,0.2,0.5,11.687814315656496,37.891964067078305
3,50,1.0,1.775,0.42673731118684016,0.16338745979796584
3,50,0.0,1.55,0.4265863972400136,0.15615486610460777
3,50,2.0,1.925,0.42639305750631806,0.2143022115230356
3,50,1.3,1.25,0.42658567433517713,0.1738289229066962
3,50,1.5,2.0,0.43058487890289515,0.1856807347168314
3,50,1.1,1.1,0.4311571674844855,0.15819688655972167
3,50,1.5,1.325,0.43275648529758404,0.1575435228963232
3,50,1.9,0.725,1828.3651695066883,9.039337137009259
3,50,0.9,1.775,0.426490580221317,0.16311880153104283
3,50,0.6,0.5,5.39436872742881,0.7203669549843603
3,50,1.4,1.775,0.42732574675539825,0.17359472970295614
3,50,1.0,1.55,0.43019358554137455,0.1605758390094901
3,50,0.9,1.7,0.42789240360747915,0.16758596217612642
3,50,1.7,0.8,0.7688653146729365,0.34800539268042985
3,50,0.6,0.575,0.4471955578613864,0.22897574249229674
3,50,1.8,0.95,312.2813912526214,1.6289385554548999
3,50,0.6,1.325,0.427233259567299,0.14875162518802598
3,50,0.0,0.575,0.652095575999978,0.3242592810604026
3,50,0.8,0.8,0.4308107485590767,0.17274670584686005
3,50,1.9,0.5,6182.487310796753,268.25184563780454
3,50,0.8,0.875,0.4290508640538123,0.15659553251407768
3,50,1.1,1.325,0.4297145491760484,0.16733235482435285
3,50,1.1,2.0,0.4261058495248611,0.1781131697635524
3,50,1.5,1.1,0.4231451746936827,0.16219626491736647
3,50,1.7,1.25,0.42832574716473776,0.22502357622600286
3,50,1.8,1.925,0.4292969580375887,0.17517827277176115
3,50,1.6,1.175,0.43177770604831467,0.19061452991694067
3,50,1.9,1.025,5288.647762690774,455.77087357664703
3,50,2.0,1.475,0.424168166748344,0.25907207463683074
3,50,1.7,1.7,0.4298593856629252,0.1691923315394628
3,50,0.5,1.4,0.43050499840906997,0.14975538378757994
3,50,0.5,1.475,0.4268530893150772,0.15668663980108058
3,50,0.8,1.25,0.4297723246752936,0.1494225573987856
3,50,0.1,0.65,0.5202473857064376,0.2663473471160234
3,50,1.4,0.875,0.4325915174041885,0.2189699587030515
3,50,0.9,0.95,0.42620131450017995,0.13889463477243338
3,50,0.0,1.475,0.42934375506649636,0.16188985394380104
3,50,1.2,1.175,0.42698280463889365,0.15103226729563993
3,50,0.4,1.925,0.42723675825891094,0.1781825261674339
3,50,0.8,1.625,0.42713833762268594,0.16348072391144675
3,50,1.0,0.875,0.4267583316416162,0.15400833982768394
3,50,0.9,2.0,0.4247559663327041,0.17740033228725194
3,50,0.5,0.65,0.4490466999022007,0.2045676627891474
3,50,0.1,1.475,0.42820422267403013,0.16146681486467615
3,50,0.1,1.4,0.4267853381182787,0.15361986938637553
3,50,1.3,1.7,0.42797699602594835,0.16722010655332
3,50,1.8,1.475,0.424696256829334,0.16484840688197194
3,50,1.0,2.0,0.42655825037657985,0.18174290132132537
3,50,1.4,1.1,0.42765333367517344,0.14732835002776162
3,50,0.9,0.875,0.4260583557752716,0.1829513001226578
3,50,1.0,1.325,0.42650866142844485,0.15178951884104458
3,50,1.9,1.925,0.42793410208287475,0.1822446973642898
3,50,1.6,1.25,0.43383630725579886,0.1568606510527293
3,50,0.9,0.8,0.4267136349362815,0.17852062826704215
3,50,1.8,0.5,5960.589326262024,49.90210479250748
3,50,2.0,0.725,5906.3910464054925,393.2542701247189
3,50,1.9,0.95,0.7960383015715115,0.396357101509638
3,50,1.6,0.8,0.9690984389587514,0.3811224542992668
3,50,0.8,1.7,0.42804633849049023,0.16314739635858977
3,50,0.7,0.575,2.0322121042537167,0.8979712087585054
3,50,0.7,1.325,0.42760943744005486,0.15046876318565638
3,50,0.1,1.55,0.4310641078475108,0.15188808055056702
3,50,1.1,1.55,0.4284331236593603,0.1508223745090898
3,50,0.8,1.775,0.42651586619397985,0.1656301003089094
